Sexo;Edad;Nivel de formación alcanzado;Periodo;Total
Hombres;De 25 a 29 años;Educación superior;2024T4;55,1
Hombres;De 25 a 29 años;Educación superior;2024T3;68,7
Hombres;De 25 a 29 años;Educación superior;2024T2;53,5
Hombres;De 25 a 29 años;Educación superior;2024T1;65,3
Hombres;De 25 a 29 años;Educación superior;2023T4;55,8
Hombres;De 25 a 29 años;Educación superior;2023T3;47,1
Hombres;De 25 a 29 años;Educación superior;2023T2;52,9
Hombres;De 25 a 29 años;Educación superior;2023T1;59,4
Hombres;De 25 a 29 años;Educación superior;2022T4;70,2
Hombres;De 25 a 29 años;Educación superior;2022T3;59,7
Hombres;De 25 a 29 años;Educación superior;2022T2;47,1
Hombres;De 25 a 29 años;Educación superior;2022T1;67,4
Hombres;De 25 a 29 años;Educación superior;2021T4;69,9
Hombres;De 25 a 29 años;Educación superior;2021T3;78,9
Hombres;De 25 a 29 años;Educación superior;2021T2;91,7
Hombres;De 25 a 29 años;Educación superior;2021T1;83,9
Hombres;De 25 a 29 años;Educación superior;2020T4;84,4
Hombres;De 25 a 29 años;Educación superior;2020T3;96,9
Hombres;De 25 a 29 años;Educación superior;2020T2;84,3
Hombres;De 25 a 29 años;Educación superior;2020T1;72,7
Hombres;De 25 a 29 años;Educación superior;2019T4;68,6
Hombres;De 25 a 29 años;Educación superior;2019T3;63,7
Hombres;De 25 a 29 años;Educación superior;2019T2;70
Hombres;De 25 a 29 años;Educación superior;2019T1;67,3
Hombres;De 25 a 29 años;Educación superior;2018T4;70,5
Hombres;De 25 a 29 años;Educación superior;2018T3;61,7
Hombres;De 25 a 29 años;Educación superior;2018T2;56,2
Hombres;De 25 a 29 años;Educación superior;2018T1;61
Hombres;De 25 a 29 años;Educación superior;2017T4;64,1
Hombres;De 25 a 29 años;Educación superior;2017T3;62,6
Hombres;De 25 a 29 años;Educación superior;2017T2;65,3
Hombres;De 25 a 29 años;Educación superior;2017T1;66,4
Hombres;De 25 a 29 años;Educación superior;2016T4;76,9
Hombres;De 25 a 29 años;Educación superior;2016T3;74
Hombres;De 25 a 29 años;Educación superior;2016T2;79,5
Hombres;De 25 a 29 años;Educación superior;2016T1;78,5
Hombres;De 25 a 29 años;Educación superior;2015T4;82,3
Hombres;De 25 a 29 años;Educación superior;2015T3;82,8
Hombres;De 25 a 29 años;Educación superior;2015T2;78,8
Hombres;De 25 a 29 años;Educación superior;2015T1;77
Hombres;De 25 a 29 años;Educación superior;2014T4;95,9
Hombres;De 25 a 29 años;Educación superior;2014T3;99,5
Hombres;De 25 a 29 años;Educación superior;2014T2;96,7
Hombres;De 25 a 29 años;Educación superior;2014T1;107,2
Hombres;De 30 a 44 años;Total;2025T1;371,7
Hombres;De 30 a 44 años;Total;2024T4;342,4
Hombres;De 30 a 44 años;Total;2024T3;359,6
Hombres;De 30 a 44 años;Total;2024T2;375,7
Hombres;De 30 a 44 años;Total;2024T1;408
Hombres;De 30 a 44 años;Total;2023T4;366,7
Hombres;De 30 a 44 años;Total;2023T3;380,4
Hombres;De 30 a 44 años;Total;2023T2;377,9
Hombres;De 30 a 44 años;Total;2023T1;454,3
Hombres;De 30 a 44 años;Total;2022T4;432
Hombres;De 30 a 44 años;Total;2022T3;401,5
Hombres;De 30 a 44 años;Total;2022T2;438
Hombres;De 30 a 44 años;Total;2022T1;459,1
Hombres;De 30 a 44 años;Total;2021T4;456,2
Hombres;De 30 a 44 años;Total;2021T3;518,2
Hombres;De 30 a 44 años;Total;2021T2;537,7
Hombres;De 30 a 44 años;Total;2021T1;562,1
Hombres;De 30 a 44 años;Total;2020T4;551,6
Hombres;De 30 a 44 años;Total;2020T3;556,4
Hombres;De 30 a 44 años;Total;2020T2;562,7
Hombres;De 30 a 44 años;Total;2020T1;495,4
Hombres;De 30 a 44 años;Total;2019T4;467,2
Hombres;De 30 a 44 años;Total;2019T3;465
Hombres;De 30 a 44 años;Total;2019T2;466,5
Hombres;De 30 a 44 años;Total;2019T1;498,4
Hombres;De 30 a 44 años;Total;2018T4;511,5
Hombres;De 30 a 44 años;Total;2018T3;525,9
Hombres;De 30 a 44 años;Total;2018T2;511,7
Hombres;De 30 a 44 años;Total;2018T1;602,7
Hombres;De 30 a 44 años;Total;2017T4;593
Hombres;De 30 a 44 años;Total;2017T3;574,9
Hombres;De 30 a 44 años;Total;2017T2;625,9
Hombres;De 30 a 44 años;Total;2017T1;707,7
Hombres;De 30 a 44 años;Total;2016T4;736,6
Hombres;De 30 a 44 años;Total;2016T3;754,6
Hombres;De 30 a 44 años;Total;2016T2;786
Hombres;De 30 a 44 años;Total;2016T1;836,8
Hombres;De 30 a 44 años;Total;2015T4;829,5
Hombres;De 30 a 44 años;Total;2015T3;848,7
Hombres;De 30 a 44 años;Total;2015T2;938,6
Hombres;De 30 a 44 años;Total;2015T1;1.055,6
Hombres;De 30 a 44 años;Total;2014T4;1.052,7
Hombres;De 30 a 44 años;Total;2014T3;1.038,2
Hombres;De 30 a 44 años;Total;2014T2;1.114,4
Hombres;De 30 a 44 años;Total;2014T1;1.196,3
Hombres;De 30 a 44 años;Analfabetos;2025T1;2,9
Hombres;De 30 a 44 años;Analfabetos;2024T4;1,6
Hombres;De 30 a 44 años;Analfabetos;2024T3;1
Hombres;De 30 a 44 años;Analfabetos;2024T2;1,2
Hombres;De 30 a 44 años;Analfabetos;2024T1;1,7
Hombres;De 30 a 44 años;Analfabetos;2023T4;4,1
Hombres;De 30 a 44 años;Analfabetos;2023T3;3,7
Hombres;De 30 a 44 años;Analfabetos;2023T2;4,8
Hombres;De 30 a 44 años;Analfabetos;2023T1;2,4
Hombres;De 30 a 44 años;Analfabetos;2022T4;4,3
Hombres;De 30 a 44 años;Analfabetos;2022T3;3,8
Hombres;De 30 a 44 años;Analfabetos;2022T2;3,6
Hombres;De 30 a 44 años;Analfabetos;2022T1;3,1
Hombres;De 30 a 44 años;Analfabetos;2021T4;3,7
Hombres;De 30 a 44 años;Analfabetos;2021T3;5,4
Hombres;De 30 a 44 años;Analfabetos;2021T2;1,1
Hombres;De 30 a 44 años;Analfabetos;2021T1;1,5
Hombres;De 30 a 44 años;Analfabetos;2020T4;1,5
Hombres;De 30 a 44 años;Analfabetos;2020T3;2
Hombres;De 30 a 44 años;Analfabetos;2020T2;2,8
Hombres;De 30 a 44 años;Analfabetos;2020T1;1,8
Hombres;De 30 a 44 años;Analfabetos;2019T4;2,1
Hombres;De 30 a 44 años;Analfabetos;2019T3;3,6
Hombres;De 30 a 44 años;Analfabetos;2019T2;3,3
Hombres;De 30 a 44 años;Analfabetos;2019T1;3,4
Hombres;De 30 a 44 años;Analfabetos;2018T4;4
Hombres;De 30 a 44 años;Analfabetos;2018T3;3,9
Hombres;De 30 a 44 años;Analfabetos;2018T2;2,5
Hombres;De 30 a 44 años;Analfabetos;2018T1;3
Hombres;De 30 a 44 años;Analfabetos;2017T4;4,9
Hombres;De 30 a 44 años;Analfabetos;2017T3;6,2
Hombres;De 30 a 44 años;Analfabetos;2017T2;4,4
Hombres;De 30 a 44 años;Analfabetos;2017T1;4,1
Hombres;De 30 a 44 años;Analfabetos;2016T4;2,5
Hombres;De 30 a 44 años;Analfabetos;2016T3;0,7
Hombres;De 30 a 44 años;Analfabetos;2016T2;1,2
Hombres;De 30 a 44 años;Analfabetos;2016T1;1,7
Hombres;De 30 a 44 años;Analfabetos;2015T4;2
Hombres;De 30 a 44 años;Analfabetos;2015T3;4,5
Hombres;De 30 a 44 años;Analfabetos;2015T2;4,6
Hombres;De 30 a 44 años;Analfabetos;2015T1;4,2
Hombres;De 30 a 44 años;Analfabetos;2014T4;4,7
Hombres;De 30 a 44 años;Analfabetos;2014T3;8,5
Hombres;De 30 a 44 años;Analfabetos;2014T2;7
Hombres;De 30 a 44 años;Analfabetos;2014T1;5
Hombres;De 30 a 44 años;Estudios primarios incompletos;2025T1;9,1
Hombres;De 30 a 44 años;Estudios primarios incompletos;2024T4;9,9
Hombres;De 30 a 44 años;Estudios primarios incompletos;2024T3;6,3
Hombres;De 30 a 44 años;Estudios primarios incompletos;2024T2;8,9
Hombres;De 30 a 44 años;Estudios primarios incompletos;2024T1;15,5
Hombres;De 30 a 44 años;Estudios primarios incompletos;2023T4;6,4
Hombres;De 30 a 44 años;Estudios primarios incompletos;2023T3;8,2
Hombres;De 30 a 44 años;Estudios primarios incompletos;2023T2;7,6
Hombres;De 30 a 44 años;Estudios primarios incompletos;2023T1;12
Hombres;De 30 a 44 años;Estudios primarios incompletos;2022T4;11,1
Hombres;De 30 a 44 años;Estudios primarios incompletos;2022T3;8,9
Hombres;De 30 a 44 años;Estudios primarios incompletos;2022T2;10
Hombres;De 30 a 44 años;Estudios primarios incompletos;2022T1;10
Hombres;De 30 a 44 años;Estudios primarios incompletos;2021T4;7,8
Hombres;De 30 a 44 años;Estudios primarios incompletos;2021T3;9,5
Hombres;De 30 a 44 años;Estudios primarios incompletos;2021T2;12,4
Hombres;De 30 a 44 años;Estudios primarios incompletos;2021T1;15,2
Hombres;De 30 a 44 años;Estudios primarios incompletos;2020T4;12,8
Hombres;De 30 a 44 años;Estudios primarios incompletos;2020T3;15
Hombres;De 30 a 44 años;Estudios primarios incompletos;2020T2;14,4
Hombres;De 30 a 44 años;Estudios primarios incompletos;2020T1;11,4
Hombres;De 30 a 44 años;Estudios primarios incompletos;2019T4;10,1
Hombres;De 30 a 44 años;Estudios primarios incompletos;2019T3;10,1
Hombres;De 30 a 44 años;Estudios primarios incompletos;2019T2;14
Hombres;De 30 a 44 años;Estudios primarios incompletos;2019T1;9,9
Hombres;De 30 a 44 años;Estudios primarios incompletos;2018T4;13,1
Hombres;De 30 a 44 años;Estudios primarios incompletos;2018T3;12,4
Hombres;De 30 a 44 años;Estudios primarios incompletos;2018T2;13,3
Hombres;De 30 a 44 años;Estudios primarios incompletos;2018T1;15,5
Hombres;De 30 a 44 años;Estudios primarios incompletos;2017T4;16,6
Hombres;De 30 a 44 años;Estudios primarios incompletos;2017T3;16,1
Hombres;De 30 a 44 años;Estudios primarios incompletos;2017T2;16,2
Hombres;De 30 a 44 años;Estudios primarios incompletos;2017T1;19,1
Hombres;De 30 a 44 años;Estudios primarios incompletos;2016T4;15,3
Hombres;De 30 a 44 años;Estudios primarios incompletos;2016T3;17,8
Hombres;De 30 a 44 años;Estudios primarios incompletos;2016T2;19
Hombres;De 30 a 44 años;Estudios primarios incompletos;2016T1;23
Hombres;De 30 a 44 años;Estudios primarios incompletos;2015T4;22,6
Hombres;De 30 a 44 años;Estudios primarios incompletos;2015T3;31,7
Hombres;De 30 a 44 años;Estudios primarios incompletos;2015T2;35,9
Hombres;De 30 a 44 años;Estudios primarios incompletos;2015T1;30,7
Hombres;De 30 a 44 años;Estudios primarios incompletos;2014T4;28,8
Hombres;De 30 a 44 años;Estudios primarios incompletos;2014T3;29,4
Hombres;De 30 a 44 años;Estudios primarios incompletos;2014T2;25,6
Hombres;De 30 a 44 años;Estudios primarios incompletos;2014T1;22,6
Hombres;De 30 a 44 años;Educación primaria;2025T1;36
Hombres;De 30 a 44 años;Educación primaria;2024T4;32,5
Hombres;De 30 a 44 años;Educación primaria;2024T3;37,2
Hombres;De 30 a 44 años;Educación primaria;2024T2;43,4
Hombres;De 30 a 44 años;Educación primaria;2024T1;42,8
Hombres;De 30 a 44 años;Educación primaria;2023T4;31,6
Hombres;De 30 a 44 años;Educación primaria;2023T3;43,6
Hombres;De 30 a 44 años;Educación primaria;2023T2;48,6
Hombres;De 30 a 44 años;Educación primaria;2023T1;53,3
Hombres;De 30 a 44 años;Educación primaria;2022T4;39,7
Hombres;De 30 a 44 años;Educación primaria;2022T3;41,3
Hombres;De 30 a 44 años;Educación primaria;2022T2;37,8
Hombres;De 30 a 44 años;Educación primaria;2022T1;39,3
Hombres;De 30 a 44 años;Educación primaria;2021T4;43,6
Hombres;De 30 a 44 años;Educación primaria;2021T3;49,6
Hombres;De 30 a 44 años;Educación primaria;2021T2;46,8
Hombres;De 30 a 44 años;Educación primaria;2021T1;38
Hombres;De 30 a 44 años;Educación primaria;2020T4;44,9
Hombres;De 30 a 44 años;Educación primaria;2020T3;39,8
Hombres;De 30 a 44 años;Educación primaria;2020T2;39,5
Hombres;De 30 a 44 años;Educación primaria;2020T1;38,7
Hombres;De 30 a 44 años;Educación primaria;2019T4;41,7
Hombres;De 30 a 44 años;Educación primaria;2019T3;42,3
Hombres;De 30 a 44 años;Educación primaria;2019T2;45,4
Hombres;De 30 a 44 años;Educación primaria;2019T1;47,4
Hombres;De 30 a 44 años;Educación primaria;2018T4;50,4
Hombres;De 30 a 44 años;Educación primaria;2018T3;55,4
Hombres;De 30 a 44 años;Educación primaria;2018T2;58,1
Hombres;De 30 a 44 años;Educación primaria;2018T1;50,1
Hombres;De 30 a 44 años;Educación primaria;2017T4;55,2
Hombres;De 30 a 44 años;Educación primaria;2017T3;58,6
Hombres;De 30 a 44 años;Educación primaria;2017T2;52,5
Hombres;De 30 a 44 años;Educación primaria;2017T1;62,2
Hombres;De 30 a 44 años;Educación primaria;2016T4;70
Hombres;De 30 a 44 años;Educación primaria;2016T3;90,4
Hombres;De 30 a 44 años;Educación primaria;2016T2;81,9
Hombres;De 30 a 44 años;Educación primaria;2016T1;92,8
Hombres;De 30 a 44 años;Educación primaria;2015T4;84,5
Hombres;De 30 a 44 años;Educación primaria;2015T3;87,5
Hombres;De 30 a 44 años;Educación primaria;2015T2;83,8
Hombres;De 30 a 44 años;Educación primaria;2015T1;93,7
Hombres;De 30 a 44 años;Educación primaria;2014T4;101,6
Hombres;De 30 a 44 años;Educación primaria;2014T3;104,1
Hombres;De 30 a 44 años;Educación primaria;2014T2;111,3
Hombres;De 30 a 44 años;Educación primaria;2014T1;128,6
Hombres;De 30 a 44 años;Primera etapa de Educación Secundaria y similar;2025T1;148,4
Hombres;De 30 a 44 años;Primera etapa de Educación Secundaria y similar;2024T4;131
Hombres;De 30 a 44 años;Primera etapa de Educación Secundaria y similar;2024T3;134,5
Hombres;De 30 a 44 años;Primera etapa de Educación Secundaria y similar;2024T2;143,8
Hombres;De 30 a 44 años;Primera etapa de Educación Secundaria y similar;2024T1;151,1
Hombres;De 30 a 44 años;Primera etapa de Educación Secundaria y similar;2023T4;138,4
Hombres;De 30 a 44 años;Primera etapa de Educación Secundaria y similar;2023T3;140,9
Hombres;De 30 a 44 años;Primera etapa de Educación Secundaria y similar;2023T2;141,8
Hombres;De 30 a 44 años;Primera etapa de Educación Secundaria y similar;2023T1;175,6
Hombres;De 30 a 44 años;Primera etapa de Educación Secundaria y similar;2022T4;170,6
Hombres;De 30 a 44 años;Primera etapa de Educación Secundaria y similar;2022T3;162,8
Hombres;De 30 a 44 años;Primera etapa de Educación Secundaria y similar;2022T2;179,2
Hombres;De 30 a 44 años;Primera etapa de Educación Secundaria y similar;2022T1;209,5
Hombres;De 30 a 44 años;Primera etapa de Educación Secundaria y similar;2021T4;198,8
Hombres;De 30 a 44 años;Primera etapa de Educación Secundaria y similar;2021T3;205
Hombres;De 30 a 44 años;Primera etapa de Educación Secundaria y similar;2021T2;203,6
Hombres;De 30 a 44 años;Primera etapa de Educación Secundaria y similar;2021T1;232,8
Hombres;De 30 a 44 años;Primera etapa de Educación Secundaria y similar;2020T4;219,1
Hombres;De 30 a 44 años;Primera etapa de Educación Secundaria y similar;2020T3;215,1
Hombres;De 30 a 44 años;Primera etapa de Educación Secundaria y similar;2020T2;214,9
Hombres;De 30 a 44 años;Primera etapa de Educación Secundaria y similar;2020T1;197,5
Hombres;De 30 a 44 años;Primera etapa de Educación Secundaria y similar;2019T4;193,7
Hombres;De 30 a 44 años;Primera etapa de Educación Secundaria y similar;2019T3;191,4
Hombres;De 30 a 44 años;Primera etapa de Educación Secundaria y similar;2019T2;188,5
Hombres;De 30 a 44 años;Primera etapa de Educación Secundaria y similar;2019T1;195,1
Hombres;De 30 a 44 años;Primera etapa de Educación Secundaria y similar;2018T4;206,9
Hombres;De 30 a 44 años;Primera etapa de Educación Secundaria y similar;2018T3;220,4
Hombres;De 30 a 44 años;Primera etapa de Educación Secundaria y similar;2018T2;218
Hombres;De 30 a 44 años;Primera etapa de Educación Secundaria y similar;2018T1;266,1
Hombres;De 30 a 44 años;Primera etapa de Educación Secundaria y similar;2017T4;256,6
Hombres;De 30 a 44 años;Primera etapa de Educación Secundaria y similar;2017T3;244,5
Hombres;De 30 a 44 años;Primera etapa de Educación Secundaria y similar;2017T2;284,3
Hombres;De 30 a 44 años;Primera etapa de Educación Secundaria y similar;2017T1;313,2
Hombres;De 30 a 44 años;Primera etapa de Educación Secundaria y similar;2016T4;315,6
Hombres;De 30 a 44 años;Primera etapa de Educación Secundaria y similar;2016T3;316
Hombres;De 30 a 44 años;Primera etapa de Educación Secundaria y similar;2016T2;325,9
Hombres;De 30 a 44 años;Primera etapa de Educación Secundaria y similar;2016T1;347,2
Hombres;De 30 a 44 años;Primera etapa de Educación Secundaria y similar;2015T4;340,2
Hombres;De 30 a 44 años;Primera etapa de Educación Secundaria y similar;2015T3;348,7
Hombres;De 30 a 44 años;Primera etapa de Educación Secundaria y similar;2015T2;395,1
Hombres;De 30 a 44 años;Primera etapa de Educación Secundaria y similar;2015T1;455,4
Hombres;De 30 a 44 años;Primera etapa de Educación Secundaria y similar;2014T4;432,7
