Sexo;Edad;Estado civil;Periodo;Total
Hombres;De 65 a 69 años;Casados/Casadas;2015T3;2,5
Hombres;De 65 a 69 años;Casados/Casadas;2015T2;1,6
Hombres;De 65 a 69 años;Casados/Casadas;2015T1;1,4
Hombres;De 65 a 69 años;Casados/Casadas;2014T4;1,7
Hombres;De 65 a 69 años;Casados/Casadas;2014T3;1,7
Hombres;De 65 a 69 años;Casados/Casadas;2014T2;1,2
Hombres;De 65 a 69 años;Casados/Casadas;2014T1;2,8
Hombres;De 65 a 69 años;Casados/Casadas;2013T4;3,5
Hombres;De 65 a 69 años;Casados/Casadas;2013T3;3,6
Hombres;De 65 a 69 años;Casados/Casadas;2013T2;3
Hombres;De 65 a 69 años;Casados/Casadas;2013T1;4,7
Hombres;De 65 a 69 años;Casados/Casadas;2012T4;3,2
Hombres;De 65 a 69 años;Casados/Casadas;2012T3;2,2
Hombres;De 65 a 69 años;Casados/Casadas;2012T2;2,5
Hombres;De 65 a 69 años;Casados/Casadas;2012T1;2,4
Hombres;De 65 a 69 años;Casados/Casadas;2011T4;1
Hombres;De 65 a 69 años;Casados/Casadas;2011T3;0,3
Hombres;De 65 a 69 años;Casados/Casadas;2011T2;0
Hombres;De 65 a 69 años;Casados/Casadas;2011T1;1,1
Hombres;De 65 a 69 años;Casados/Casadas;2010T4;1,7
Hombres;De 65 a 69 años;Casados/Casadas;2010T3;2,3
Hombres;De 65 a 69 años;Casados/Casadas;2010T2;3,5
Hombres;De 65 a 69 años;Casados/Casadas;2010T1;1,4
Hombres;De 65 a 69 años;Casados/Casadas;2009T4;4,5
Hombres;De 65 a 69 años;Casados/Casadas;2009T3;0,7
Hombres;De 65 a 69 años;Casados/Casadas;2009T2;1,4
Hombres;De 65 a 69 años;Casados/Casadas;2009T1;0,9
Hombres;De 65 a 69 años;Casados/Casadas;2008T4;0,6
Hombres;De 65 a 69 años;Casados/Casadas;2008T3;0,4
Hombres;De 65 a 69 años;Casados/Casadas;2008T2;1,2
Hombres;De 65 a 69 años;Casados/Casadas;2008T1;0,5
Hombres;De 65 a 69 años;Casados/Casadas;2007T4;0,5
Hombres;De 65 a 69 años;Casados/Casadas;2007T3;0,2
Hombres;De 65 a 69 años;Casados/Casadas;2007T2;1,3
Hombres;De 65 a 69 años;Casados/Casadas;2007T1;1,3
Hombres;De 65 a 69 años;Casados/Casadas;2006T4;1,1
Hombres;De 65 a 69 años;Casados/Casadas;2006T3;0,5
Hombres;De 65 a 69 años;Casados/Casadas;2006T2;1,4
Hombres;De 65 a 69 años;Casados/Casadas;2006T1;1,3
Hombres;De 65 a 69 años;Casados/Casadas;2005T4;0,7
Hombres;De 65 a 69 años;Casados/Casadas;2005T3;2,2
Hombres;De 65 a 69 años;Casados/Casadas;2005T2;0,9
Hombres;De 65 a 69 años;Casados/Casadas;2005T1;0,7
Hombres;De 65 a 69 años;Casados/Casadas;2004T4;0
Hombres;De 65 a 69 años;Casados/Casadas;2004T3;0
Hombres;De 65 a 69 años;Casados/Casadas;2004T2;0,9
Hombres;De 65 a 69 años;Casados/Casadas;2004T1;0,5
Hombres;De 65 a 69 años;Casados/Casadas;2003T4;0,4
Hombres;De 65 a 69 años;Casados/Casadas;2003T3;0
Hombres;De 65 a 69 años;Casados/Casadas;2003T2;0,6
Hombres;De 65 a 69 años;Casados/Casadas;2003T1;0,3
Hombres;De 65 a 69 años;Casados/Casadas;2002T4;0,1
Hombres;De 65 a 69 años;Casados/Casadas;2002T3;0,5
Hombres;De 65 a 69 años;Casados/Casadas;2002T2;1
Hombres;De 65 a 69 años;Casados/Casadas;2002T1;1,1
Hombres;De 65 a 69 años;Viudos/Viudas;2025T1;..
Hombres;De 65 a 69 años;Viudos/Viudas;2024T4;..
Hombres;De 65 a 69 años;Viudos/Viudas;2024T3;..
Hombres;De 65 a 69 años;Viudos/Viudas;2024T2;..
Hombres;De 65 a 69 años;Viudos/Viudas;2024T1;..
Hombres;De 65 a 69 años;Viudos/Viudas;2023T4;..
Hombres;De 65 a 69 años;Viudos/Viudas;2023T3;..
Hombres;De 65 a 69 años;Viudos/Viudas;2023T2;0,4
Hombres;De 65 a 69 años;Viudos/Viudas;2023T1;0,2
Hombres;De 65 a 69 años;Viudos/Viudas;2022T4;..
Hombres;De 65 a 69 años;Viudos/Viudas;2022T3;0,2
Hombres;De 65 a 69 años;Viudos/Viudas;2022T2;0,2
Hombres;De 65 a 69 años;Viudos/Viudas;2022T1;0,3
Hombres;De 65 a 69 años;Viudos/Viudas;2021T4;..
Hombres;De 65 a 69 años;Viudos/Viudas;2021T3;..
Hombres;De 65 a 69 años;Viudos/Viudas;2021T2;..
Hombres;De 65 a 69 años;Viudos/Viudas;2021T1;..
Hombres;De 65 a 69 años;Viudos/Viudas;2020T4;0,5
Hombres;De 65 a 69 años;Viudos/Viudas;2020T3;0,4
Hombres;De 65 a 69 años;Viudos/Viudas;2020T2;0,4
Hombres;De 65 a 69 años;Viudos/Viudas;2020T1;0,7
Hombres;De 65 a 69 años;Viudos/Viudas;2019T4;0,6
Hombres;De 65 a 69 años;Viudos/Viudas;2019T3;0,4
Hombres;De 65 a 69 años;Viudos/Viudas;2019T2;0,9
Hombres;De 65 a 69 años;Viudos/Viudas;2019T1;0
Hombres;De 65 a 69 años;Viudos/Viudas;2018T4;0
Hombres;De 65 a 69 años;Viudos/Viudas;2018T3;0
Hombres;De 65 a 69 años;Viudos/Viudas;2018T2;0,3
Hombres;De 65 a 69 años;Viudos/Viudas;2018T1;0,7
Hombres;De 65 a 69 años;Viudos/Viudas;2017T4;0
Hombres;De 65 a 69 años;Viudos/Viudas;2017T3;0
Hombres;De 65 a 69 años;Viudos/Viudas;2017T2;0
Hombres;De 65 a 69 años;Viudos/Viudas;2017T1;0
Hombres;De 65 a 69 años;Viudos/Viudas;2016T4;0
Hombres;De 65 a 69 años;Viudos/Viudas;2016T3;0
Hombres;De 65 a 69 años;Viudos/Viudas;2016T2;0
Hombres;De 65 a 69 años;Viudos/Viudas;2016T1;0
Hombres;De 65 a 69 años;Viudos/Viudas;2015T4;0
Hombres;De 65 a 69 años;Viudos/Viudas;2015T3;0,5
Hombres;De 65 a 69 años;Viudos/Viudas;2015T2;0
Hombres;De 65 a 69 años;Viudos/Viudas;2015T1;0
Hombres;De 65 a 69 años;Viudos/Viudas;2014T4;0
Hombres;De 65 a 69 años;Viudos/Viudas;2014T3;0
Hombres;De 65 a 69 años;Viudos/Viudas;2014T2;0
Hombres;De 65 a 69 años;Viudos/Viudas;2014T1;0
Hombres;De 65 a 69 años;Viudos/Viudas;2013T4;0
Hombres;De 65 a 69 años;Viudos/Viudas;2013T3;0
Hombres;De 65 a 69 años;Viudos/Viudas;2013T2;0
Hombres;De 65 a 69 años;Viudos/Viudas;2013T1;0
Hombres;De 65 a 69 años;Viudos/Viudas;2012T4;0
Hombres;De 65 a 69 años;Viudos/Viudas;2012T3;0
Hombres;De 65 a 69 años;Viudos/Viudas;2012T2;0
Hombres;De 65 a 69 años;Viudos/Viudas;2012T1;0
Hombres;De 65 a 69 años;Viudos/Viudas;2011T4;0
Hombres;De 65 a 69 años;Viudos/Viudas;2011T3;0
Hombres;De 65 a 69 años;Viudos/Viudas;2011T2;0
Hombres;De 65 a 69 años;Viudos/Viudas;2011T1;0
Hombres;De 65 a 69 años;Viudos/Viudas;2010T4;0
Hombres;De 65 a 69 años;Viudos/Viudas;2010T3;0,1
Hombres;De 65 a 69 años;Viudos/Viudas;2010T2;0
Hombres;De 65 a 69 años;Viudos/Viudas;2010T1;0,4
Hombres;De 65 a 69 años;Viudos/Viudas;2009T4;0
Hombres;De 65 a 69 años;Viudos/Viudas;2009T3;0
Hombres;De 65 a 69 años;Viudos/Viudas;2009T2;0
Hombres;De 65 a 69 años;Viudos/Viudas;2009T1;0
Hombres;De 65 a 69 años;Viudos/Viudas;2008T4;0,2
Hombres;De 65 a 69 años;Viudos/Viudas;2008T3;0,2
Hombres;De 65 a 69 años;Viudos/Viudas;2008T2;0,2
Hombres;De 65 a 69 años;Viudos/Viudas;2008T1;0,2
Hombres;De 65 a 69 años;Viudos/Viudas;2007T4;0
Hombres;De 65 a 69 años;Viudos/Viudas;2007T3;0
Hombres;De 65 a 69 años;Viudos/Viudas;2007T2;0
Hombres;De 65 a 69 años;Viudos/Viudas;2007T1;0
Hombres;De 65 a 69 años;Viudos/Viudas;2006T4;0
Hombres;De 65 a 69 años;Viudos/Viudas;2006T3;0
Hombres;De 65 a 69 años;Viudos/Viudas;2006T2;0
Hombres;De 65 a 69 años;Viudos/Viudas;2006T1;0
Hombres;De 65 a 69 años;Viudos/Viudas;2005T4;0
Hombres;De 65 a 69 años;Viudos/Viudas;2005T3;0
Hombres;De 65 a 69 años;Viudos/Viudas;2005T2;0
Hombres;De 65 a 69 años;Viudos/Viudas;2005T1;0
Hombres;De 65 a 69 años;Viudos/Viudas;2004T4;0,3
Hombres;De 65 a 69 años;Viudos/Viudas;2004T3;0
Hombres;De 65 a 69 años;Viudos/Viudas;2004T2;0
Hombres;De 65 a 69 años;Viudos/Viudas;2004T1;0
Hombres;De 65 a 69 años;Viudos/Viudas;2003T4;0
Hombres;De 65 a 69 años;Viudos/Viudas;2003T3;0
Hombres;De 65 a 69 años;Viudos/Viudas;2003T2;0
Hombres;De 65 a 69 años;Viudos/Viudas;2003T1;0
Hombres;De 65 a 69 años;Viudos/Viudas;2002T4;0
Hombres;De 65 a 69 años;Viudos/Viudas;2002T3;0
Hombres;De 65 a 69 años;Viudos/Viudas;2002T2;0
Hombres;De 65 a 69 años;Viudos/Viudas;2002T1;0
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2025T1;0,2
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2024T4;0,2
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2024T3;1,6
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2024T2;0,8
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2024T1;0,4
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2023T4;0,2
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2023T3;2,1
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2023T2;0,7
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2023T1;3,4
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2022T4;1,3
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2022T3;3
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2022T2;0,6
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2022T1;1,3
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2021T4;1,1
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2021T3;..
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2021T2;..
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2021T1;..
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2020T4;0,2
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2020T3;0,3
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2020T2;0,3
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2020T1;0,5
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2019T4;0,8
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2019T3;0,4
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2019T2;0,3
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2019T1;0
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2018T4;0,6
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2018T3;1,2
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2018T2;0,5
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2018T1;0,9
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2017T4;1,2
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2017T3;1,3
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2017T2;1,3
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2017T1;0,8
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2016T4;0,4
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2016T3;0,5
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2016T2;0
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2016T1;0
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2015T4;0
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2015T3;0
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2015T2;1,1
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2015T1;1,7
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2014T4;2,4
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2014T3;0,5
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2014T2;0,1
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2014T1;0,1
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2013T4;0,4
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2013T3;0,5
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2013T2;0,2
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2013T1;0
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2012T4;0,3
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2012T3;0,2
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2012T2;0,2
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2012T1;0
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2011T4;0
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2011T3;0
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2011T2;0,1
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2011T1;0
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2010T4;0
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2010T3;0
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2010T2;0,9
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2010T1;0,6
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2009T4;1,9
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2009T3;1
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2009T2;0,2
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2009T1;0,4
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2008T4;0,8
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2008T3;0
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2008T2;0,3
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2008T1;0
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2007T4;0
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2007T3;0
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2007T2;0
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2007T1;0,2
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2006T4;1
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2006T3;0,3
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2006T2;0,3
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2006T1;0
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2005T4;0,5
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2005T3;0
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2005T2;0,3
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2005T1;0,2
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2004T4;0
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2004T3;0
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2004T2;0
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2004T1;0
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2003T4;0
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2003T3;0
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2003T2;0
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2003T1;0
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2002T4;0
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2002T3;0
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2002T2;0
Hombres;De 65 a 69 años;Separados/Separadas o Divorciados/Divorciadas;2002T1;0
Hombres;70 y más años;Total;2025T1;0,7
Hombres;70 y más años;Total;2024T4;1
Hombres;70 y más años;Total;2024T3;1,5
Hombres;70 y más años;Total;2024T2;..
Hombres;70 y más años;Total;2024T1;2
Hombres;70 y más años;Total;2023T4;0,6
Hombres;70 y más años;Total;2023T3;3,1
Hombres;70 y más años;Total;2023T2;0,2
Hombres;70 y más años;Total;2023T1;1,5
Hombres;70 y más años;Total;2022T4;2,1
Hombres;70 y más años;Total;2022T3;0,9
Hombres;70 y más años;Total;2022T2;2,6
Hombres;70 y más años;Total;2022T1;0,6
Hombres;70 y más años;Total;2021T4;0,4
Hombres;70 y más años;Total;2021T3;1
Hombres;70 y más años;Total;2021T2;1
Hombres;70 y más años;Total;2021T1;1
Hombres;70 y más años;Total;2020T4;0
Hombres;70 y más años;Total;2020T3;1,2
Hombres;70 y más años;Total;2020T2;0,4
Hombres;70 y más años;Total;2020T1;0,2
Hombres;70 y más años;Total;2019T4;0,6
Hombres;70 y más años;Total;2019T3;1
Hombres;70 y más años;Total;2019T2;0
Hombres;70 y más años;Total;2019T1;0,1
Hombres;70 y más años;Total;2018T4;0
Hombres;70 y más años;Total;2018T3;0
Hombres;70 y más años;Total;2018T2;0
Hombres;70 y más años;Total;2018T1;0
Hombres;70 y más años;Total;2017T4;0,2
Hombres;70 y más años;Total;2017T3;0,2
Hombres;70 y más años;Total;2017T2;0
Hombres;70 y más años;Total;2017T1;0,4
Hombres;70 y más años;Total;2016T4;0,6
Hombres;70 y más años;Total;2016T3;1
Hombres;70 y más años;Total;2016T2;0,6
Hombres;70 y más años;Total;2016T1;1,3
Hombres;70 y más años;Total;2015T4;0,5
Hombres;70 y más años;Total;2015T3;0,5
Hombres;70 y más años;Total;2015T2;0,7
Hombres;70 y más años;Total;2015T1;0
Hombres;70 y más años;Total;2014T4;0,8
Hombres;70 y más años;Total;2014T3;0,7
Hombres;70 y más años;Total;2014T2;0,6
Hombres;70 y más años;Total;2014T1;0
Hombres;70 y más años;Total;2013T4;0,1
Hombres;70 y más años;Total;2013T3;0,2
Hombres;70 y más años;Total;2013T2;0
Hombres;70 y más años;Total;2013T1;0
Hombres;70 y más años;Total;2012T4;0
Hombres;70 y más años;Total;2012T3;0
Hombres;70 y más años;Total;2012T2;0
Hombres;70 y más años;Total;2012T1;0,1
Hombres;70 y más años;Total;2011T4;0
Hombres;70 y más años;Total;2011T3;0,6
Hombres;70 y más años;Total;2011T2;0,5
Hombres;70 y más años;Total;2011T1;1,4
Hombres;70 y más años;Total;2010T4;0,8
Hombres;70 y más años;Total;2010T3;0,6
Hombres;70 y más años;Total;2010T2;0
Hombres;70 y más años;Total;2010T1;0
Hombres;70 y más años;Total;2009T4;0
Hombres;70 y más años;Total;2009T3;0
Hombres;70 y más años;Total;2009T2;0
Hombres;70 y más años;Total;2009T1;0
Hombres;70 y más años;Total;2008T4;0
Hombres;70 y más años;Total;2008T3;0
Hombres;70 y más años;Total;2008T2;0
Hombres;70 y más años;Total;2008T1;0
Hombres;70 y más años;Total;2007T4;0
Hombres;70 y más años;Total;2007T3;0
Hombres;70 y más años;Total;2007T2;0,3
Hombres;70 y más años;Total;2007T1;0,4
Hombres;70 y más años;Total;2006T4;0
Hombres;70 y más años;Total;2006T3;0
Hombres;70 y más años;Total;2006T2;0,1
Hombres;70 y más años;Total;2006T1;0,4
Hombres;70 y más años;Total;2005T4;0,1
Hombres;70 y más años;Total;2005T3;0,6
Hombres;70 y más años;Total;2005T2;0
Hombres;70 y más años;Total;2005T1;0,2
Hombres;70 y más años;Total;2004T4;0,5
Hombres;70 y más años;Total;2004T3;0
Hombres;70 y más años;Total;2004T2;0
Hombres;70 y más años;Total;2004T1;0
Hombres;70 y más años;Total;2003T4;0,1
Hombres;70 y más años;Total;2003T3;0
Hombres;70 y más años;Total;2003T2;0,1
Hombres;70 y más años;Total;2003T1;0,6
Hombres;70 y más años;Total;2002T4;0
Hombres;70 y más años;Total;2002T3;0
Hombres;70 y más años;Total;2002T2;0
Hombres;70 y más años;Total;2002T1;0,5
Hombres;70 y más años;Solteros/Solteras;2025T1;..
Hombres;70 y más años;Solteros/Solteras;2024T4;..
Hombres;70 y más años;Solteros/Solteras;2024T3;..
Hombres;70 y más años;Solteros/Solteras;2024T2;..
Hombres;70 y más años;Solteros/Solteras;2024T1;1,8
Hombres;70 y más años;Solteros/Solteras;2023T4;0,6
Hombres;70 y más años;Solteros/Solteras;2023T3;..
Hombres;70 y más años;Solteros/Solteras;2023T2;..
Hombres;70 y más años;Solteros/Solteras;2023T1;..
Hombres;70 y más años;Solteros/Solteras;2022T4;1,3
Hombres;70 y más años;Solteros/Solteras;2022T3;0,6
Hombres;70 y más años;Solteros/Solteras;2022T2;..
Hombres;70 y más años;Solteros/Solteras;2022T1;..
Hombres;70 y más años;Solteros/Solteras;2021T4;..
Hombres;70 y más años;Solteros/Solteras;2021T3;..
Hombres;70 y más años;Solteros/Solteras;2021T2;..
Hombres;70 y más años;Solteros/Solteras;2021T1;..
Hombres;70 y más años;Solteros/Solteras;2020T4;0
Hombres;70 y más años;Solteros/Solteras;2020T3;0,2
Hombres;70 y más años;Solteros/Solteras;2020T2;0,2
Hombres;70 y más años;Solteros/Solteras;2020T1;0
Hombres;70 y más años;Solteros/Solteras;2019T4;0
Hombres;70 y más años;Solteros/Solteras;2019T3;0
Hombres;70 y más años;Solteros/Solteras;2019T2;0
Hombres;70 y más años;Solteros/Solteras;2019T1;0
Hombres;70 y más años;Solteros/Solteras;2018T4;0
Hombres;70 y más años;Solteros/Solteras;2018T3;0
Hombres;70 y más años;Solteros/Solteras;2018T2;0
Hombres;70 y más años;Solteros/Solteras;2018T1;0
Hombres;70 y más años;Solteros/Solteras;2017T4;0
Hombres;70 y más años;Solteros/Solteras;2017T3;0
Hombres;70 y más años;Solteros/Solteras;2017T2;0
Hombres;70 y más años;Solteros/Solteras;2017T1;0
Hombres;70 y más años;Solteros/Solteras;2016T4;0
Hombres;70 y más años;Solteros/Solteras;2016T3;0
Hombres;70 y más años;Solteros/Solteras;2016T2;0
Hombres;70 y más años;Solteros/Solteras;2016T1;0
Hombres;70 y más años;Solteros/Solteras;2015T4;0
Hombres;70 y más años;Solteros/Solteras;2015T3;0
Hombres;70 y más años;Solteros/Solteras;2015T2;0,3
Hombres;70 y más años;Solteros/Solteras;2015T1;0
Hombres;70 y más años;Solteros/Solteras;2014T4;0
Hombres;70 y más años;Solteros/Solteras;2014T3;0
Hombres;70 y más años;Solteros/Solteras;2014T2;0
Hombres;70 y más años;Solteros/Solteras;2014T1;0
Hombres;70 y más años;Solteros/Solteras;2013T4;0
Hombres;70 y más años;Solteros/Solteras;2013T3;0
Hombres;70 y más años;Solteros/Solteras;2013T2;0
Hombres;70 y más años;Solteros/Solteras;2013T1;0
Hombres;70 y más años;Solteros/Solteras;2012T4;0
Hombres;70 y más años;Solteros/Solteras;2012T3;0
Hombres;70 y más años;Solteros/Solteras;2012T2;0
Hombres;70 y más años;Solteros/Solteras;2012T1;0
Hombres;70 y más años;Solteros/Solteras;2011T4;0
Hombres;70 y más años;Solteros/Solteras;2011T3;0
Hombres;70 y más años;Solteros/Solteras;2011T2;0
Hombres;70 y más años;Solteros/Solteras;2011T1;0
Hombres;70 y más años;Solteros/Solteras;2010T4;0,7
Hombres;70 y más años;Solteros/Solteras;2010T3;0,6
Hombres;70 y más años;Solteros/Solteras;2010T2;0
Hombres;70 y más años;Solteros/Solteras;2010T1;0
Hombres;70 y más años;Solteros/Solteras;2009T4;0
Hombres;70 y más años;Solteros/Solteras;2009T3;0
Hombres;70 y más años;Solteros/Solteras;2009T2;0
Hombres;70 y más años;Solteros/Solteras;2009T1;0
Hombres;70 y más años;Solteros/Solteras;2008T4;0
Hombres;70 y más años;Solteros/Solteras;2008T3;0
Hombres;70 y más años;Solteros/Solteras;2008T2;0
Hombres;70 y más años;Solteros/Solteras;2008T1;0
Hombres;70 y más años;Solteros/Solteras;2007T4;0
Hombres;70 y más años;Solteros/Solteras;2007T3;0
